param,rmts
"{'model__max_features': 'sqrt', 'model__n_estimators': 930}",2.057332501465632
"{'model__max_features': 'sqrt', 'model__n_estimators': 940}",2.0574952960255657
"{'model__max_features': 'sqrt', 'model__n_estimators': 950}",2.0574647188856825
"{'model__max_features': 'sqrt', 'model__n_estimators': 960}",2.057637057152345
"{'model__max_features': 'sqrt', 'model__n_estimators': 970}",2.0576163695518765
"{'model__max_features': 'sqrt', 'model__n_estimators': 980}",2.0575783403106893
"{'model__max_features': 'sqrt', 'model__n_estimators': 990}",2.0580329242548796
"{'model__max_features': 'sqrt', 'model__n_estimators': 1000}",2.0576051743791686
"{'model__max_features': 'log2', 'model__n_estimators': 10}",2.2763415293610576
"{'model__max_features': 'log2', 'model__n_estimators': 20}",2.1661643608215733
"{'model__max_features': 'log2', 'model__n_estimators': 30}",2.1237885843012414
"{'model__max_features': 'log2', 'model__n_estimators': 40}",2.0975486957355094
"{'model__max_features': 'log2', 'model__n_estimators': 50}",2.0817828640563794
"{'model__max_features': 'log2', 'model__n_estimators': 60}",2.073180997445794
"{'model__max_features': 'log2', 'model__n_estimators': 70}",2.068170844293016
"{'model__max_features': 'log2', 'model__n_estimators': 80}",2.0755878683138937
"{'model__max_features': 'log2', 'model__n_estimators': 90}",2.0762018761206833
"{'model__max_features': 'log2', 'model__n_estimators': 100}",2.075999892198377
"{'model__max_features': 'log2', 'model__n_estimators': 110}",2.0698976328219056
"{'model__max_features': 'log2', 'model__n_estimators': 120}",2.067145573948386
"{'model__max_features': 'log2', 'model__n_estimators': 130}",2.066225713533548
"{'model__max_features': 'log2', 'model__n_estimators': 140}",2.0633553331060397
"{'model__max_features': 'log2', 'model__n_estimators': 150}",2.064647715596012
"{'model__max_features': 'log2', 'model__n_estimators': 160}",2.063698735439833
"{'model__max_features': 'log2', 'model__n_estimators': 170}",2.0642620441705994
"{'model__max_features': 'log2', 'model__n_estimators': 180}",2.0616969451190754
"{'model__max_features': 'log2', 'model__n_estimators': 190}",2.0619970451557483
"{'model__max_features': 'log2', 'model__n_estimators': 200}",2.0607702179422858
"{'model__max_features': 'log2', 'model__n_estimators': 210}",2.0616439454454745
"{'model__max_features': 'log2', 'model__n_estimators': 220}",2.063401023918538
"{'model__max_features': 'log2', 'model__n_estimators': 230}",2.0633017490169094
"{'model__max_features': 'log2', 'model__n_estimators': 240}",2.0638316219895354
"{'model__max_features': 'log2', 'model__n_estimators': 250}",2.062498079253601
"{'model__max_features': 'log2', 'model__n_estimators': 260}",2.0615267878921917
"{'model__max_features': 'log2', 'model__n_estimators': 270}",2.062381294997324
"{'model__max_features': 'log2', 'model__n_estimators': 280}",2.062267451460951
"{'model__max_features': 'log2', 'model__n_estimators': 290}",2.0610425668597165
"{'model__max_features': 'log2', 'model__n_estimators': 300}",2.061514193623172
"{'model__max_features': 'log2', 'model__n_estimators': 310}",2.060483451821265
"{'model__max_features': 'log2', 'model__n_estimators': 320}",2.0598185724646663
"{'model__max_features': 'log2', 'model__n_estimators': 330}",2.059782929630132
"{'model__max_features': 'log2', 'model__n_estimators': 340}",2.0585943177299333
"{'model__max_features': 'log2', 'model__n_estimators': 350}",2.058990800592547
"{'model__max_features': 'log2', 'model__n_estimators': 360}",2.060188745506128
"{'model__max_features': 'log2', 'model__n_estimators': 370}",2.060126681343801
"{'model__max_features': 'log2', 'model__n_estimators': 380}",2.059156544506856
"{'model__max_features': 'log2', 'model__n_estimators': 390}",2.0588697204757835
"{'model__max_features': 'log2', 'model__n_estimators': 400}",2.0601981112455476
"{'model__max_features': 'log2', 'model__n_estimators': 410}",2.0599197913182605
"{'model__max_features': 'log2', 'model__n_estimators': 420}",2.0593751660336683
"{'model__max_features': 'log2', 'model__n_estimators': 430}",2.060105541978351
"{'model__max_features': 'log2', 'model__n_estimators': 440}",2.060718641428282
"{'model__max_features': 'log2', 'model__n_estimators': 450}",2.0627475311239105
"{'model__max_features': 'log2', 'model__n_estimators': 460}",2.0627435375732097
"{'model__max_features': 'log2', 'model__n_estimators': 470}",2.062022191188495
"{'model__max_features': 'log2', 'model__n_estimators': 480}",2.061722919682967
"{'model__max_features': 'log2', 'model__n_estimators': 490}",2.062017248817275
"{'model__max_features': 'log2', 'model__n_estimators': 500}",2.0617470526363624
"{'model__max_features': 'log2', 'model__n_estimators': 510}",2.0610996577298537
"{'model__max_features': 'log2', 'model__n_estimators': 520}",2.0614612267136683
"{'model__max_features': 'log2', 'model__n_estimators': 530}",2.0621235301426433
"{'model__max_features': 'log2', 'model__n_estimators': 540}",2.0609012210555835
"{'model__max_features': 'log2', 'model__n_estimators': 550}",2.0609237090131622
"{'model__max_features': 'log2', 'model__n_estimators': 560}",2.0600037710197423
"{'model__max_features': 'log2', 'model__n_estimators': 570}",2.0603615342666304
"{'model__max_features': 'log2', 'model__n_estimators': 580}",2.059773800949385
"{'model__max_features': 'log2', 'model__n_estimators': 590}",2.0601281995520444
"{'model__max_features': 'log2', 'model__n_estimators': 600}",2.059612220830521
"{'model__max_features': 'log2', 'model__n_estimators': 610}",2.0596801929098185
"{'model__max_features': 'log2', 'model__n_estimators': 620}",2.0601365825119013
"{'model__max_features': 'log2', 'model__n_estimators': 630}",2.060273354704506
"{'model__max_features': 'log2', 'model__n_estimators': 640}",2.0603252821500626
"{'model__max_features': 'log2', 'model__n_estimators': 650}",2.059805669676696
"{'model__max_features': 'log2', 'model__n_estimators': 660}",2.060000017601594
"{'model__max_features': 'log2', 'model__n_estimators': 670}",2.060764627280958
"{'model__max_features': 'log2', 'model__n_estimators': 680}",2.0608185632341574
"{'model__max_features': 'log2', 'model__n_estimators': 690}",2.0608895355627856
"{'model__max_features': 'log2', 'model__n_estimators': 700}",2.0603734666466877
"{'model__max_features': 'log2', 'model__n_estimators': 710}",2.060011902174855
"{'model__max_features': 'log2', 'model__n_estimators': 720}",2.059448278422749
"{'model__max_features': 'log2', 'model__n_estimators': 730}",2.059427954469055
"{'model__max_features': 'log2', 'model__n_estimators': 740}",2.059429479602499
"{'model__max_features': 'log2', 'model__n_estimators': 750}",2.05910544953705
"{'model__max_features': 'log2', 'model__n_estimators': 760}",2.059655243648969
"{'model__max_features': 'log2', 'model__n_estimators': 770}",2.0592270778039734
"{'model__max_features': 'log2', 'model__n_estimators': 780}",2.0589532638625254
"{'model__max_features': 'log2', 'model__n_estimators': 790}",2.0591467179677947
"{'model__max_features': 'log2', 'model__n_estimators': 800}",2.058839474784916
"{'model__max_features': 'log2', 'model__n_estimators': 810}",2.0584464210738873
"{'model__max_features': 'log2', 'model__n_estimators': 820}",2.058556612329107
"{'model__max_features': 'log2', 'model__n_estimators': 830}",2.058795583468351
"{'model__max_features': 'log2', 'model__n_estimators': 840}",2.0583476212527305
"{'model__max_features': 'log2', 'model__n_estimators': 850}",2.0580762366729766
"{'model__max_features': 'log2', 'model__n_estimators': 860}",2.0580824430789764
"{'model__max_features': 'log2', 'model__n_estimators': 870}",2.058010971245114
"{'model__max_features': 'log2', 'model__n_estimators': 880}",2.0582985198515984
"{'model__max_features': 'log2', 'model__n_estimators': 890}",2.058257450787707
"{'model__max_features': 'log2', 'model__n_estimators': 900}",2.0580932743751075
"{'model__max_features': 'log2', 'model__n_estimators': 910}",2.057767949531587
"{'model__max_features': 'log2', 'model__n_estimators': 920}",2.0577025470590917
"{'model__max_features': 'log2', 'model__n_estimators': 930}",2.057332501465632
"{'model__max_features': 'log2', 'model__n_estimators': 940}",2.0574952960255657
"{'model__max_features': 'log2', 'model__n_estimators': 950}",2.0574647188856825
"{'model__max_features': 'log2', 'model__n_estimators': 960}",2.057637057152345
"{'model__max_features': 'log2', 'model__n_estimators': 970}",2.0576163695518765
"{'model__max_features': 'log2', 'model__n_estimators': 980}",2.0575783403106893
"{'model__max_features': 'log2', 'model__n_estimators': 990}",2.0580329242548796
"{'model__max_features': 'log2', 'model__n_estimators': 1000}",2.0576051743791686
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 10}",2.826296528572996
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 20}",2.8219040593400453
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 30}",2.821707376039639
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 40}",2.81918988171403
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 50}",2.8198204177273656
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 60}",2.8207347569924646
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 70}",2.819003406167828
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 80}",2.820333852664035
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 90}",2.819325560457854
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 100}",2.8200258289259086
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 110}",2.8192260725809555
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 120}",2.8201597356307158
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 130}",2.8185366384047015
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 140}",2.81778639559837
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 150}",2.8175215809150034
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 160}",2.8178954998019003
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 170}",2.8183456467555534
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 180}",2.818422358258261
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 190}",2.8177664043584367
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 200}",2.8174477891650547
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 210}",2.817184724980787
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 220}",2.817962680955576
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 230}",2.818197972478114
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 240}",2.8182754291188252
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 250}",2.8179409579996038
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 260}",2.8180336049632304
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 270}",2.818321822901107
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 280}",2.8182636383300377
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 290}",2.818326473603928
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 300}",2.8184118559567866
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 310}",2.8183502441172634
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 320}",2.8184315945664045
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 330}",2.818420546558519
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 340}",2.818740614830362
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 350}",2.8189735494404835
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 360}",2.8187219360741937
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 370}",2.8184605997384304
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 380}",2.818467588345572
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 390}",2.8185673835801026
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 400}",2.8186851755003977
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 410}",2.8185927840171416
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 420}",2.8184877379703552
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 430}",2.8183677164749716
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 440}",2.818478990870807
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 450}",2.8182623916487914
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 460}",2.8182712469570568
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 470}",2.8181230462015385
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 480}",2.818093990890739
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 490}",2.8182261524540944
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 500}",2.8179450510806556
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 510}",2.817860553923507
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 520}",2.817679149812397
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 530}",2.8177209281436335
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 540}",2.8176866915075625
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 550}",2.8175308864641813
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 560}",2.8174528268529957
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 570}",2.817511360815338
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 580}",2.8174407431251174
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 590}",2.8174839988185374
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 600}",2.8173882629034277
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 610}",2.8171050954868275
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 620}",2.8170216869881544
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 630}",2.8168652206560387
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 640}",2.8168991848243152
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 650}",2.8167593799490005
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 660}",2.8167396360533825
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 670}",2.816767602335914
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 680}",2.8168803124073616
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 690}",2.816891087588754
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 700}",2.8168729694401176
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 710}",2.8167863869630216
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 720}",2.8167419539623215
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 730}",2.8167396414669286
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 740}",2.8167022623385765
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 750}",2.816732653916867
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 760}",2.816692679726953
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 770}",2.8167559024796356
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 780}",2.816853063459374
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 790}",2.816777099947181
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 800}",2.8167361888917872
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 810}",2.8166567130178537
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 820}",2.816653067556224
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 830}",2.816594320813636
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 840}",2.8164232775056885
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 850}",2.8163669965833056
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 860}",2.8162392037189177
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 870}",2.816289332498753
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 880}",2.816119917436043
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 890}",2.816094348613961
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 900}",2.81609908227653
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 910}",2.816058401013809
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 920}",2.8159566487821404
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 930}",2.815888310333162
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 940}",2.815860864573171
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 950}",2.8158744678615215
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 960}",2.815941810547577
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 970}",2.815896766475884
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 980}",2.815762051352101
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 990}",2.8158252123321326
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 1000}",2.8157403604671156
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 10}",2.0955093504355156
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 20}",1.993530393389636
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 30}",1.9648248097619612
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 40}",1.942505249356024
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 50}",1.9367829522143662
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 60}",1.9310119122161364
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 70}",1.9287518779482986
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 80}",1.925720542493687
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 90}",1.9256175088910914
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 100}",1.9236777739441075
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 110}",1.9201556334482481
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 120}",1.9202292895868376
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 130}",1.9174234146638505
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 140}",1.9180470072516262
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 150}",1.914973860332603
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 160}",1.9149428982238947
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 170}",1.9153119526118727
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 180}",1.9160430203511483
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 190}",1.914932929814555
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 200}",1.9150600661533914
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 210}",1.9138969407785598
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 220}",1.9135354600133065
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 230}",1.9135682023184801
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 240}",1.9135144128949237
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 250}",1.914219891166586
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 260}",1.9154201886744628
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 270}",1.9136244317832576
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 280}",1.9131523295312245
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 290}",1.912226441115891
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 300}",1.912441784489978
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 310}",1.912289977160169
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 320}",1.9123241056251237
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 330}",1.9128558061314758
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 340}",1.912564246118135
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 350}",1.9117956193005483
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 360}",1.9116969614615005
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 370}",1.9110245570992532
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 380}",1.910241872448046
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 390}",1.9091259401779286
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 400}",1.9091956509078458
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 410}",1.9089200570149387
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 420}",1.9084096153749333
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 430}",1.9086421067571375
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 440}",1.9077859036806215
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 450}",1.9074877681746623
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 460}",1.9073019510341764
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 470}",1.9067699729163299
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 480}",1.9068673860418108
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 490}",1.907956023492982
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 500}",1.9079764492885396
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 510}",1.9074739152553037
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 520}",1.9079221626440557
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 530}",1.9072189377419837
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 540}",1.9072503913999554
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 550}",1.9074600967628452
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 560}",1.907519678957305
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 570}",1.9068970940810588
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 580}",1.9067563170139208
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 590}",1.906616321302382
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 600}",1.9071942857222026
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 610}",1.907446972844844
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 620}",1.9073213814820136
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 630}",1.9067798321913474
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 640}",1.9070011199246677
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 650}",1.9064786015178803
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 660}",1.9068578290230422
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 670}",1.907075960976834
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 680}",1.906607796842934
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 690}",1.9068469949060887
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 700}",1.9064541355988993
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 710}",1.9066473166020892
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 720}",1.906649503296444
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 730}",1.906620457998395
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 740}",1.907121075474136
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 750}",1.9072445389482746
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 760}",1.9071815473137306
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 770}",1.9072834203867532
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 780}",1.9070746933706986
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 790}",1.9072147221187439
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 800}",1.9067805628538228
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 810}",1.9067799830348724
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 820}",1.906128168403407
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 830}",1.9057541018260915
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 840}",1.9058936849140125
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 850}",1.9061375009721477
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 860}",1.906290388564066
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 870}",1.9066472288297553
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 880}",1.90680032672877
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 890}",1.9066364659469304
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 900}",1.906544668972883
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 910}",1.906469811280479
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 920}",1.9065857644807227
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 930}",1.9066636240668406
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 940}",1.9065788208216643
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 950}",1.906769855944251
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 960}",1.9060869998521173
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 970}",1.906471311993137
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 980}",1.9062838970565776
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 990}",1.9062946794469797
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 1000}",1.9063807148212417
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 10}",2.0945264728012236
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 20}",1.9942168742240982
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 30}",1.9562844905378065
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 40}",1.9390665311577955
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 50}",1.9311207242811592
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 60}",1.9301167995709199
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 70}",1.927005698312981
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 80}",1.9285062875999852
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 90}",1.9212997849818747
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 100}",1.9208374695337083
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 110}",1.9200968411140864
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 120}",1.917294485553205
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 130}",1.9176912850110164
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 140}",1.916671258183531
