param,rmts
"{'model__max_features': 'sqrt', 'model__n_estimators': 950}",2.2112693979909683
"{'model__max_features': 'sqrt', 'model__n_estimators': 960}",2.2122734435579483
"{'model__max_features': 'sqrt', 'model__n_estimators': 970}",2.2126716173574277
"{'model__max_features': 'sqrt', 'model__n_estimators': 980}",2.2127429569334636
"{'model__max_features': 'sqrt', 'model__n_estimators': 990}",2.212437395596105
"{'model__max_features': 'sqrt', 'model__n_estimators': 1000}",2.2123750366442128
"{'model__max_features': 'log2', 'model__n_estimators': 10}",2.421459483623973
"{'model__max_features': 'log2', 'model__n_estimators': 20}",2.274819100444737
"{'model__max_features': 'log2', 'model__n_estimators': 30}",2.273584003574239
"{'model__max_features': 'log2', 'model__n_estimators': 40}",2.2645305889485483
"{'model__max_features': 'log2', 'model__n_estimators': 50}",2.2536576445340364
"{'model__max_features': 'log2', 'model__n_estimators': 60}",2.249110814180795
"{'model__max_features': 'log2', 'model__n_estimators': 70}",2.2308929580606227
"{'model__max_features': 'log2', 'model__n_estimators': 80}",2.2341030805690614
"{'model__max_features': 'log2', 'model__n_estimators': 90}",2.2363714208644843
"{'model__max_features': 'log2', 'model__n_estimators': 100}",2.23273120791407
"{'model__max_features': 'log2', 'model__n_estimators': 110}",2.2287651540162576
"{'model__max_features': 'log2', 'model__n_estimators': 120}",2.2297181771962817
"{'model__max_features': 'log2', 'model__n_estimators': 130}",2.2309413885633127
"{'model__max_features': 'log2', 'model__n_estimators': 140}",2.2267251465333233
"{'model__max_features': 'log2', 'model__n_estimators': 150}",2.226864469878656
"{'model__max_features': 'log2', 'model__n_estimators': 160}",2.226099715077579
"{'model__max_features': 'log2', 'model__n_estimators': 170}",2.226935743827202
"{'model__max_features': 'log2', 'model__n_estimators': 180}",2.2287647030343565
"{'model__max_features': 'log2', 'model__n_estimators': 190}",2.2261691166599755
"{'model__max_features': 'log2', 'model__n_estimators': 200}",2.222956333242475
"{'model__max_features': 'log2', 'model__n_estimators': 210}",2.2225868222599887
"{'model__max_features': 'log2', 'model__n_estimators': 220}",2.2207537167605818
"{'model__max_features': 'log2', 'model__n_estimators': 230}",2.218874647167749
"{'model__max_features': 'log2', 'model__n_estimators': 240}",2.2195134611552336
"{'model__max_features': 'log2', 'model__n_estimators': 250}",2.2176870601753236
"{'model__max_features': 'log2', 'model__n_estimators': 260}",2.2177122252444135
"{'model__max_features': 'log2', 'model__n_estimators': 270}",2.2179267911117675
"{'model__max_features': 'log2', 'model__n_estimators': 280}",2.216246942627743
"{'model__max_features': 'log2', 'model__n_estimators': 290}",2.215461489716936
"{'model__max_features': 'log2', 'model__n_estimators': 300}",2.2153742172349853
"{'model__max_features': 'log2', 'model__n_estimators': 310}",2.2156360222828386
"{'model__max_features': 'log2', 'model__n_estimators': 320}",2.2141236878540163
"{'model__max_features': 'log2', 'model__n_estimators': 330}",2.2133309562904686
"{'model__max_features': 'log2', 'model__n_estimators': 340}",2.2131566896559502
"{'model__max_features': 'log2', 'model__n_estimators': 350}",2.2136410496932366
"{'model__max_features': 'log2', 'model__n_estimators': 360}",2.2141442411311623
"{'model__max_features': 'log2', 'model__n_estimators': 370}",2.2134753399542544
"{'model__max_features': 'log2', 'model__n_estimators': 380}",2.214129210831825
"{'model__max_features': 'log2', 'model__n_estimators': 390}",2.2142368505632652
"{'model__max_features': 'log2', 'model__n_estimators': 400}",2.21568949894515
"{'model__max_features': 'log2', 'model__n_estimators': 410}",2.215007944640571
"{'model__max_features': 'log2', 'model__n_estimators': 420}",2.21482697635226
"{'model__max_features': 'log2', 'model__n_estimators': 430}",2.214790960832256
"{'model__max_features': 'log2', 'model__n_estimators': 440}",2.2148512572998795
"{'model__max_features': 'log2', 'model__n_estimators': 450}",2.214015310021543
"{'model__max_features': 'log2', 'model__n_estimators': 460}",2.214015985381483
"{'model__max_features': 'log2', 'model__n_estimators': 470}",2.2143514968342153
"{'model__max_features': 'log2', 'model__n_estimators': 480}",2.213740089924647
"{'model__max_features': 'log2', 'model__n_estimators': 490}",2.213053524173819
"{'model__max_features': 'log2', 'model__n_estimators': 500}",2.2124591509888845
"{'model__max_features': 'log2', 'model__n_estimators': 510}",2.212020091994683
"{'model__max_features': 'log2', 'model__n_estimators': 520}",2.2121267176625645
"{'model__max_features': 'log2', 'model__n_estimators': 530}",2.212659321921137
"{'model__max_features': 'log2', 'model__n_estimators': 540}",2.2122285267991733
"{'model__max_features': 'log2', 'model__n_estimators': 550}",2.2109769712111844
"{'model__max_features': 'log2', 'model__n_estimators': 560}",2.209576660268171
"{'model__max_features': 'log2', 'model__n_estimators': 570}",2.2085187945923836
"{'model__max_features': 'log2', 'model__n_estimators': 580}",2.2085181916354455
"{'model__max_features': 'log2', 'model__n_estimators': 590}",2.208290837547756
"{'model__max_features': 'log2', 'model__n_estimators': 600}",2.2077979607034237
"{'model__max_features': 'log2', 'model__n_estimators': 610}",2.2086749879596814
"{'model__max_features': 'log2', 'model__n_estimators': 620}",2.2085322488820673
"{'model__max_features': 'log2', 'model__n_estimators': 630}",2.20808552262528
"{'model__max_features': 'log2', 'model__n_estimators': 640}",2.208786970172353
"{'model__max_features': 'log2', 'model__n_estimators': 650}",2.2084925846063364
"{'model__max_features': 'log2', 'model__n_estimators': 660}",2.208476924269181
"{'model__max_features': 'log2', 'model__n_estimators': 670}",2.208884134195497
"{'model__max_features': 'log2', 'model__n_estimators': 680}",2.209418001994545
"{'model__max_features': 'log2', 'model__n_estimators': 690}",2.2090975653810716
"{'model__max_features': 'log2', 'model__n_estimators': 700}",2.208483522180627
"{'model__max_features': 'log2', 'model__n_estimators': 710}",2.2091521955233575
"{'model__max_features': 'log2', 'model__n_estimators': 720}",2.209172324647982
"{'model__max_features': 'log2', 'model__n_estimators': 730}",2.2095838780720602
"{'model__max_features': 'log2', 'model__n_estimators': 740}",2.2095307951105037
"{'model__max_features': 'log2', 'model__n_estimators': 750}",2.209500150712534
"{'model__max_features': 'log2', 'model__n_estimators': 760}",2.2090522798917123
"{'model__max_features': 'log2', 'model__n_estimators': 770}",2.209097706760953
"{'model__max_features': 'log2', 'model__n_estimators': 780}",2.2091668154107826
"{'model__max_features': 'log2', 'model__n_estimators': 790}",2.2091781929603815
"{'model__max_features': 'log2', 'model__n_estimators': 800}",2.20915931922619
"{'model__max_features': 'log2', 'model__n_estimators': 810}",2.2088754466875966
"{'model__max_features': 'log2', 'model__n_estimators': 820}",2.2095248624509756
"{'model__max_features': 'log2', 'model__n_estimators': 830}",2.2097065631116575
"{'model__max_features': 'log2', 'model__n_estimators': 840}",2.2094246812728104
"{'model__max_features': 'log2', 'model__n_estimators': 850}",2.2101632873237036
"{'model__max_features': 'log2', 'model__n_estimators': 860}",2.2101223958207714
"{'model__max_features': 'log2', 'model__n_estimators': 870}",2.2102695767267964
"{'model__max_features': 'log2', 'model__n_estimators': 880}",2.209923738617319
"{'model__max_features': 'log2', 'model__n_estimators': 890}",2.210441556185673
"{'model__max_features': 'log2', 'model__n_estimators': 900}",2.2102586473280246
"{'model__max_features': 'log2', 'model__n_estimators': 910}",2.209989701675492
"{'model__max_features': 'log2', 'model__n_estimators': 920}",2.210217248145402
"{'model__max_features': 'log2', 'model__n_estimators': 930}",2.2106897408528066
"{'model__max_features': 'log2', 'model__n_estimators': 940}",2.210759219230488
"{'model__max_features': 'log2', 'model__n_estimators': 950}",2.2112693979909683
"{'model__max_features': 'log2', 'model__n_estimators': 960}",2.2122734435579483
"{'model__max_features': 'log2', 'model__n_estimators': 970}",2.2126716173574277
"{'model__max_features': 'log2', 'model__n_estimators': 980}",2.2127429569334636
"{'model__max_features': 'log2', 'model__n_estimators': 990}",2.212437395596105
"{'model__max_features': 'log2', 'model__n_estimators': 1000}",2.2123750366442128
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 10}",3.092745211867491
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 20}",3.0893924525667438
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 30}",3.0934090234892957
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 40}",3.090942036486418
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 50}",3.092110281608331
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 60}",3.089859370962627
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 70}",3.0883206165103143
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 80}",3.0883102863016356
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 90}",3.090491227308054
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 100}",3.089956537100747
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 110}",3.0890710676784487
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 120}",3.0878055974809118
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 130}",3.0893407381250935
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 140}",3.0890064936910258
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 150}",3.0868995836511295
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 160}",3.0864091916483436
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 170}",3.0865693630436706
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 180}",3.0872797084092687
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 190}",3.087883160457971
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 200}",3.087369491911576
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 210}",3.0873134471565025
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 220}",3.0876718384677555
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 230}",3.087283272156183
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 240}",3.087787294137592
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 250}",3.0880844439500184
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 260}",3.0873388462576092
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 270}",3.087214318425935
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 280}",3.0868851905120387
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 290}",3.087262827100554
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 300}",3.0877379933496574
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 310}",3.087877500693814
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 320}",3.087685445706397
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 330}",3.08740231732066
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 340}",3.087329278757791
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 350}",3.087363578163948
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 360}",3.087236942966092
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 370}",3.087607012901762
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 380}",3.087661679797367
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 390}",3.0876649693724096
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 400}",3.087456762088432
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 410}",3.087208543085604
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 420}",3.087034233288863
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 430}",3.0868136873120955
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 440}",3.087046602509769
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 450}",3.086930523257734
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 460}",3.0869884513418415
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 470}",3.087039914672569
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 480}",3.087388729607918
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 490}",3.087167678711644
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 500}",3.087140511327748
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 510}",3.0870575732922796
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 520}",3.0870623608228422
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 530}",3.0873415461932265
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 540}",3.087738488609185
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 550}",3.087841924145744
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 560}",3.0879770116717724
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 570}",3.088117557008198
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 580}",3.0881290279563536
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 590}",3.0881341464427456
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 600}",3.088345865271564
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 610}",3.0883306176483662
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 620}",3.0883702213224806
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 630}",3.0883166728485976
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 640}",3.088410237226596
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 650}",3.0886174310592724
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 660}",3.088780970932176
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 670}",3.088841545477846
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 680}",3.088732757041268
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 690}",3.089128144516349
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 700}",3.088924850571842
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 710}",3.088815163913579
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 720}",3.0888041362711594
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 730}",3.0887673422541675
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 740}",3.0888494300676625
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 750}",3.0890064575662874
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 760}",3.089104451719654
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 770}",3.0892098965454196
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 780}",3.0893259573705207
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 790}",3.0894208231947267
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 800}",3.089236175701673
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 810}",3.089128087745263
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 820}",3.0892305620104583
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 830}",3.0889971707974118
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 840}",3.088974877832061
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 850}",3.088783287753709
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 860}",3.0886720697517727
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 870}",3.088490028193417
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 880}",3.088459913884133
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 890}",3.0885339721997376
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 900}",3.088466296967441
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 910}",3.0884540730891756
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 920}",3.0883837932031586
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 930}",3.0886274034478722
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 940}",3.0885681961221056
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 950}",3.0886123253559785
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 960}",3.0885608732045444
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 970}",3.0884888849583794
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 980}",3.088487149516818
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 990}",3.0884846358178617
"{'model__bootstrap': False, 'model__max_features': 21, 'model__n_estimators': 1000}",3.0885339303231207
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 10}",2.271233346936954
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 20}",2.1592391529911334
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 30}",2.150328777480748
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 40}",2.142721006207878
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 50}",2.1359111476192427
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 60}",2.132747635938868
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 70}",2.121741899689053
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 80}",2.12141920283375
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 90}",2.1208558706144816
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 100}",2.1176905544444753
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 110}",2.1157424557152558
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 120}",2.1152086501699334
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 130}",2.1127199818096414
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 140}",2.1128536120490398
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 150}",2.111081054877488
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 160}",2.1124791888635723
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 170}",2.112787733391828
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 180}",2.1135707348685107
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 190}",2.1131001066587087
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 200}",2.1135420652968544
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 210}",2.112152257451606
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 220}",2.1122303776034883
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 230}",2.114060252692715
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 240}",2.113095053243072
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 250}",2.1130268348419476
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 260}",2.1131234888425414
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 270}",2.111944331071073
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 280}",2.111309245402546
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 290}",2.1122635218717707
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 300}",2.110726644344751
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 310}",2.1115300573513456
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 320}",2.1108251843184527
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 330}",2.109965904518777
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 340}",2.108500928218346
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 350}",2.109023348250815
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 360}",2.110375917956116
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 370}",2.110096037160952
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 380}",2.1102303078372744
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 390}",2.110722085902089
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 400}",2.109387527461106
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 410}",2.11048478767336
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 420}",2.110067052744657
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 430}",2.1102242201383477
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 440}",2.109979364782813
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 450}",2.1096725689457965
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 460}",2.1088969260495434
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 470}",2.1096015920472158
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 480}",2.10898487451446
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 490}",2.109095487353277
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 500}",2.1083407699140104
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 510}",2.1077573350337726
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 520}",2.10737909685071
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 530}",2.1077043839405847
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 540}",2.1075083919811894
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 550}",2.1069200829619064
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 560}",2.1061452452647376
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 570}",2.1055505934670142
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 580}",2.1053810507925905
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 590}",2.104957170325758
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 600}",2.104992157868653
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 610}",2.1042396552915963
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 620}",2.1050917037616967
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 630}",2.105073814490029
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 640}",2.103728924108921
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 650}",2.104566557052189
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 660}",2.1040335423379615
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 670}",2.103862985840874
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 680}",2.1034742084230635
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 690}",2.102968101411115
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 700}",2.103227577397319
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 710}",2.1031866534745154
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 720}",2.102446189516387
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 730}",2.1022005116416884
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 740}",2.1029863230149743
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 750}",2.1034249626691492
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 760}",2.103931116962831
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 770}",2.1043490355126804
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 780}",2.104112256682027
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 790}",2.103635472705508
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 800}",2.104338832937349
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 810}",2.104860635400297
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 820}",2.1051863889869744
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 830}",2.1062665324905487
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 840}",2.1065608270769447
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 850}",2.106605060116265
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 860}",2.1069514280421036
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 870}",2.1073486991743122
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 880}",2.1074164221603087
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 890}",2.107326218000357
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 900}",2.107453216736478
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 910}",2.1068327050462945
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 920}",2.1072906254196444
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 930}",2.107546090906251
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 940}",2.107401632630716
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 950}",2.1076295239920015
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 960}",2.10703984713227
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 970}",2.106600499535496
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 980}",2.1066449210693947
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 990}",2.1066740429643183
"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 1000}",2.10644954002379
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 10}",2.244490384548558
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 20}",2.167046299382887
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 30}",2.151396552769761
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 40}",2.1332347473001887
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 50}",2.1186843055970246
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 60}",2.1175016388704244
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 70}",2.1167052343791433
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 80}",2.116661919792219
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 90}",2.1113801143908133
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 100}",2.1073931310221505
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 110}",2.106676119822757
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 120}",2.104248216952083
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 130}",2.105937750478474
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 140}",2.1040084446967176
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 150}",2.1023063120974226
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 160}",2.1042209438844415
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 170}",2.1019305389039045
